timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
2160,0.25,0.97,-0.07,-7.57,-0.79,-14.34
2180,0.25,0.99,-0.03,-2.87,-0.18,-16.11
2200,0.26,0.99,-0.05,1.83,0.79,-18.49
2220,0.19,1.01,-0.05,7.20,3.05,-21.67
2240,0.11,1.04,-0.04,5.43,-0.92,-12.33
2260,0.19,1.00,-0.05,-0.55,-3.30,-5.00
2280,0.19,1.00,-0.06,-1.40,-0.55,-4.09
2300,0.19,1.00,-0.04,-1.46,1.46,-2.99
2320,0.19,1.00,-0.04,-0.61,2.50,-2.32
2340,0.20,1.00,-0.05,1.04,3.36,-1.83
2360,0.19,1.00,-0.06,1.65,3.91,-1.40
2380,0.19,1.00,-0.06,2.14,3.91,-1.65
2400,0.19,1.00,-0.06,1.59,2.56,-0.79
2420,0.19,1.00,-0.06,1.53,1.83,-0.73
2440,0.19,1.00,-0.06,1.28,1.71,-0.55
2460,0.19,1.00,-0.06,1.04,1.71,-0.37
2480,0.19,1.00,-0.06,0.98,2.62,-0.06
2500,0.19,1.00,-0.06,0.92,3.36,-0.06
2520,0.19,1.00,-0.06,0.73,2.99,1.04
2540,0.17,1.00,-0.06,-0.06,2.08,2.14
2560,0.18,1.01,-0.05,-0.92,1.16,2.62
2580,0.21,0.99,-0.07,1.65,3.05,4.03
2600,0.20,1.00,-0.08,0.79,5.00,4.15
2620,0.13,1.03,-0.04,-1.28,4.15,6.53
2640,0.17,1.03,-0.05,-6.71,1.28,13.61
2660,0.22,1.01,-0.06,-9.16,0.61,18.25
2680,0.18,1.08,-0.07,-12.82,2.75,20.51
2700,0.15,1.19,-0.12,-14.59,-0.06,26.37
2720,0.15,1.27,-0.17,-9.52,-0.55,37.96
2740,0.18,1.29,-0.19,-14.22,-0.06,59.02
2760,0.24,1.13,-0.14,-16.54,-3.05,71.23
2780,0.24,1.07,-0.17,-24.35,-3.97,73.79
2800,0.33,0.92,-0.05,-35.83,-6.16,73.67
2820,0.35,0.88,0.05,-37.23,-7.02,71.59
2840,0.41,0.79,0.12,-35.40,-3.97,70.86
2860,0.45,0.76,0.06,-27.10,3.36,58.65
2880,0.50,0.71,0.09,-23.19,1.77,49.62
2900,0.56,0.64,0.10,-18.25,2.14,37.96
2920,0.54,0.70,0.14,-7.20,-0.92,17.33
2940,0.55,0.74,0.16,1.28,-2.20,7.02
2960,0.57,0.76,0.17,9.89,-1.34,-2.32
2980,0.63,0.65,0.20,27.65,2.50,-26.49
3000,0.58,0.16,0.28,41.56,10.62,-53.77
3020,0.38,0.63,-0.01,43.76,15.50,-81.97
3040,0.37,0.95,-0.16,40.47,12.51,-88.81
3060,0.24,1.19,-0.24,27.89,12.63,-75.87
3080,0.44,0.79,-0.01,22.71,3.97,-64.21
3100,0.44,0.60,0.04,24.17,18.37,-81.97
3120,0.07,1.49,0.02,28.20,20.02,-96.56
3140,-0.06,1.73,-0.60,38.45,33.20,-65.19
3160,0.24,1.14,-0.15,21.00,12.33,-23.68
3180,0.25,1.01,-0.15,-4.39,-0.18,-13.55
3200,0.15,1.05,-0.08,-13.49,9.83,-12.88
3220,0.15,1.08,0.03,-9.16,-0.85,-8.30
3240,0.21,1.00,-0.06,3.54,6.84,2.20
3260,0.28,0.92,-0.13,7.51,3.91,2.44
3280,0.30,0.88,-0.20,6.90,8.85,-3.48
3300,0.27,0.99,-0.15,0.67,11.05,-16.42
3320,0.17,1.02,-0.08,2.69,4.64,-17.46
3340,0.13,1.04,-0.07,2.75,-0.55,-13.55
3360,0.17,1.02,-0.09,0.61,-4.82,-4.33
3380,0.20,0.99,-0.12,0.12,-0.79,-3.97
3400,0.20,0.99,-0.12,-2.38,-0.92,-3.66
3420,0.19,1.00,-0.11,-3.91,-0.92,-2.75
3440,0.19,1.01,-0.09,-4.88,-1.65,-2.44
3460,0.19,1.00,-0.09,-3.05,-0.18,-1.40
3480,0.20,1.00,-0.09,-0.61,1.46,-0.61
3500,0.20,0.99,-0.11,0.85,2.62,-0.61
3520,0.20,1.00,-0.10,1.22,1.34,-1.34
3540,0.20,0.99,-0.11,0.92,1.40,-0.98
3560,0.20,0.99,-0.11,0.31,1.10,-1.16
3580,0.20,0.99,-0.12,-0.31,1.71,-0.98
3600,0.19,1.00,-0.11,-1.28,1.71,-1.22
3620,0.19,1.00,-0.11,-2.14,1.83,-0.79
3640,0.18,0.99,-0.10,-2.38,1.28,-0.06
3660,0.18,1.00,-0.11,-3.30,-0.73,1.95
3680,0.16,1.00,-0.10,-5.80,-2.56,1.95
3700,0.17,1.00,-0.11,-7.93,-6.23,3.97
3720,0.16,1.02,-0.09,-11.35,-8.30,6.96
3740,0.17,1.03,-0.08,-15.14,-11.96,14.28
3760,0.16,1.09,-0.07,-16.17,-10.13,18.07
3780,0.17,1.14,-0.06,-16.05,-12.27,27.77
3800,0.13,1.26,-0.18,-10.80,-9.77,46.14
3820,0.22,1.30,-0.17,-12.08,-11.17,59.45
3840,0.22,1.19,-0.24,-16.30,-7.02,71.96
3860,0.22,1.14,-0.22,-24.96,-10.01,80.51
3880,0.21,1.15,-0.14,-38.76,-12.88,88.20
