timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
2180,0.36,1.08,0.07,18.07,10.56,-75.93
2200,0.36,1.13,0.19,21.18,3.66,-66.10
2220,0.47,0.76,0.16,30.21,9.70,-63.17
2240,0.44,0.63,-0.06,25.45,21.97,-71.11
2260,0.20,1.08,-0.15,18.07,25.45,-81.91
2280,0.20,1.13,0.05,18.92,5.13,-72.02
2300,0.21,1.11,0.03,24.17,14.65,-58.41
2320,0.35,0.92,0.08,29.42,16.42,-58.53
2340,0.43,0.99,-0.11,36.19,56.15,-83.86
2360,-0.18,1.43,-0.20,52.00,30.70,-70.56
2380,0.04,1.08,-0.20,28.32,6.90,-12.27
2400,0.21,0.98,-0.19,-2.81,-3.60,-3.85
2420,0.20,1.01,-0.03,-10.99,2.50,-6.59
2440,0.23,1.00,-0.06,-4.94,0.98,-9.22
2460,0.22,0.98,-0.11,0.12,5.92,-12.21
2480,0.15,1.00,-0.11,1.34,4.09,-16.42
2500,0.16,1.00,-0.10,-2.20,-1.46,-11.84
2520,0.17,1.01,-0.08,-4.88,-3.48,-7.75
2540,0.19,1.01,-0.06,-3.91,-3.30,-5.37
2560,0.18,1.01,-0.07,-0.67,-2.01,-4.82
2580,0.17,1.01,-0.08,2.14,-0.06,-3.97
2600,0.17,1.00,-0.10,1.34,0.31,-0.43
2620,0.18,1.00,-0.10,0.18,-0.31,1.04
2640,0.19,0.99,-0.11,-0.31,-0.12,1.22
2660,0.22,1.00,-0.10,-0.92,0.61,-0.12
2680,0.18,1.00,-0.09,-0.85,1.10,-0.61
2700,0.18,1.00,-0.10,-0.85,0.98,-0.67
2720,0.19,1.00,-0.10,-1.46,0.98,-1.34
2740,0.18,1.00,-0.09,-1.65,1.28,-1.71
2760,0.12,1.03,-0.07,-1.16,-0.06,-0.06
2780,0.15,1.02,-0.07,-1.28,-6.41,6.29
2800,0.21,0.99,-0.10,-3.91,-4.94,7.57
2820,0.20,0.98,-0.12,-4.70,-2.50,4.76
2840,0.20,0.99,-0.10,-6.04,-2.99,2.75
2860,0.20,1.00,-0.09,-6.59,-1.10,2.26
2880,0.21,1.00,-0.08,-6.10,-0.55,2.08
2900,0.21,0.99,-0.09,-5.07,0.49,1.16
2920,0.20,1.01,-0.06,-3.78,1.71,-0.92
2940,0.19,1.00,-0.07,0.31,3.48,0.24
2960,0.20,0.99,-0.08,0.79,3.97,0.92
2980,0.19,1.00,-0.08,-1.22,2.69,1.22
3000,0.18,1.00,-0.08,-2.56,1.65,2.01
3020,0.18,1.01,-0.08,-4.15,0.85,2.87
3040,0.19,1.01,-0.08,-8.06,-0.85,5.25
3060,0.19,1.02,-0.07,-8.73,-0.67,7.69
