timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
26360,0.16,0.99,-0.12,1.77,-1.22,-10.13
26380,0.18,0.99,-0.14,1.65,-2.93,-10.56
26400,0.18,0.98,-0.15,0.92,-2.20,-12.08
26420,0.16,0.99,-0.14,-0.06,-1.34,-13.18
26440,0.15,1.00,-0.13,-1.77,-0.73,-12.27
26460,0.14,1.00,-0.13,-2.01,-0.98,-10.74
26480,0.14,1.00,-0.12,-2.14,-0.49,-8.73
26500,0.15,1.01,-0.13,-0.61,-0.55,-7.20
26520,0.15,1.00,-0.13,-0.37,-1.34,-8.12
26540,0.15,1.00,-0.12,-0.67,-1.46,-8.30
26560,0.15,1.00,-0.14,-1.40,-2.08,-9.64
26580,0.13,1.00,-0.14,-1.83,-1.40,-9.89
26600,0.11,1.00,-0.13,-2.01,-0.92,-8.42
26620,0.12,1.00,-0.12,-2.14,-0.37,-4.64
26640,0.12,1.00,-0.12,-1.40,-0.06,-3.97
26660,0.12,1.00,-0.13,-0.79,-0.61,-3.54
26680,0.13,1.00,-0.13,-0.92,-0.49,-3.17
26700,0.12,1.00,-0.13,-1.04,-0.18,-2.50
26720,0.12,1.00,-0.13,-1.04,0.06,-1.53
26740,0.12,1.00,-0.13,-1.16,0.18,-0.61
26760,0.13,1.00,-0.13,-1.34,0.31,-0.24
26780,0.13,1.00,-0.13,-1.22,0.67,-0.79
26800,0.12,1.00,-0.13,-0.79,0.43,-1.10
26820,0.12,1.00,-0.13,-0.92,0.24,-0.43
26840,0.13,1.00,-0.13,-0.92,0.43,0.06
26860,0.13,1.00,-0.13,-0.92,0.24,-0.06
26880,0.11,1.00,-0.13,-0.85,0.49,0.49
26900,0.13,1.00,-0.13,-1.10,0.37,1.59
26920,0.13,1.00,-0.13,-0.49,0.79,1.71
26940,0.13,1.00,-0.13,-0.43,0.79,1.65
26960,0.12,1.00,-0.13,-0.37,1.10,1.89
26980,0.13,1.00,-0.13,-0.18,1.22,2.44
27000,0.13,1.00,-0.13,-0.31,1.77,3.11
27020,0.14,1.00,-0.13,-0.49,2.14,4.39
27040,0.15,1.00,-0.14,0.12,2.26,4.03
27060,0.13,1.00,-0.13,0.24,2.44,3.23
27080,0.15,1.00,-0.14,0.31,2.14,3.11
27100,0.13,1.00,-0.13,0.37,2.62,3.36
27120,0.13,1.00,-0.13,0.12,4.09,5.13
27140,0.15,1.00,-0.13,1.89,5.86,8.91
27160,0.12,1.00,-0.12,2.62,6.10,9.40
27180,0.13,0.99,-0.14,2.20,5.37,12.76
27200,0.16,0.99,-0.14,-2.01,1.10,12.51
27220,0.17,1.00,-0.13,-4.03,-0.98,13.73
27240,0.16,1.00,-0.14,-5.19,-1.95,13.06
27260,0.18,1.00,-0.14,-8.79,-6.96,14.10
27280,0.18,1.02,-0.11,-11.78,-7.20,14.83
27300,0.21,1.02,-0.11,-9.70,-5.80,17.09
27320,0.18,1.04,-0.16,-5.86,-2.08,21.36
27340,0.18,1.06,-0.21,-8.61,-7.63,25.51
27360,0.13,1.15,-0.18,-10.38,-10.38,29.05
27380,0.20,1.15,-0.12,-13.37,-11.11,40.59
27400,0.21,1.17,-0.20,-15.93,-11.35,48.10
27420,0.23,1.10,-0.24,-20.81,-11.05,55.05
27440,0.26,1.07,-0.24,-30.70,-13.06,57.13
27460,0.28,1.02,-0.12,-42.30,-15.26,60.18
27480,0.31,0.96,-0.04,-45.84,-12.57,63.11
27500,0.39,0.89,0.00,-47.12,-8.24,66.04
27520,0.41,0.79,0.05,-42.97,-3.66,61.77
27540,0.44,0.81,0.06,-40.16,-1.83,55.79
27560,0.47,0.79,0.09,-35.28,-1.89,51.33
27580,0.51,0.77,0.06,-29.85,-3.30,39.86
27600,0.51,0.79,0.10,-24.35,-4.46,34.30
27620,0.55,0.76,0.13,-19.53,-5.00,27.34
27640,0.55,0.78,0.14,-9.22,-4.46,15.26
27660,0.55,0.78,0.13,-3.72,-3.42,8.54
27680,0.54,0.79,0.10,-1.10,-1.59,2.50
27700,0.56,0.74,0.08,-0.37,0.24,-7.20
27720,0.57,0.73,0.06,-0.92,1.34,-16.66
27740,0.55,0.76,0.09,1.28,2.26,-26.25
27760,0.52,0.81,0.22,9.77,4.15,-38.70
27780,0.45,0.90,0.23,19.29,4.09,-43.64
27800,0.42,0.94,0.11,28.69,4.27,-42.97
27820,0.44,0.85,-0.02,32.96,2.93,-40.65
27840,0.48,0.76,-0.13,26.73,3.60,-49.13
27860,0.42,0.82,0.02,24.11,3.91,-59.02
27880,0.29,0.99,0.16,27.47,2.75,-59.14
27900,0.27,1.07,0.06,34.85,0.98,-47.00
27920,0.37,0.85,-0.13,34.00,6.77,-40.53
27940,0.36,0.90,-0.24,23.44,14.47,-48.65
27960,0.30,0.79,-0.03,12.45,14.16,-59.57
27980,0.07,1.22,0.09,15.56,14.71,-64.39
28000,0.16,1.31,-0.02,22.71,11.35,-45.59
28020,0.25,1.10,-0.26,26.06,21.97,-25.88
28040,0.21,1.04,-0.35,20.08,20.87,-22.83
28060,0.22,0.99,-0.21,11.47,13.55,-26.92
28080,0.05,1.14,-0.01,7.69,9.58,-24.66
28100,0.17,1.02,-0.09,2.56,-0.24,-9.22
28120,0.22,0.98,-0.12,-0.85,1.22,-5.49
28140,0.22,0.98,-0.13,2.01,4.27,-9.34
28160,0.21,0.99,-0.12,3.36,2.87,-12.33
28180,0.19,0.99,-0.12,4.39,3.54,-15.56
28200,0.15,0.99,-0.13,3.91,3.78,-16.78
28220,0.14,1.02,-0.10,2.14,3.54,-14.22
28240,0.16,1.00,-0.12,1.34,0.49,-9.22
28260,0.16,1.00,-0.13,1.71,-0.18,-6.84
28280,0.16,1.00,-0.13,1.10,-0.37,-6.65
28300,0.16,1.00,-0.12,0.49,0.73,-6.77
28320,0.16,1.00,-0.13,0.31,1.65,-6.84
28340,0.15,1.00,-0.12,-1.22,2.08,-6.41
28360,0.16,1.00,-0.12,-1.89,1.59,-5.07
28380,0.15,1.00,-0.12,-1.16,1.40,-4.58
28400,0.15,1.00,-0.12,-1.77,1.10,-3.05
28420,0.15,1.00,-0.12,-2.14,1.16,-2.38
28440,0.15,1.00,-0.12,-1.59,1.16,-1.83
28460,0.15,1.00,-0.13,-0.92,0.92,-1.16
28480,0.15,1.00,-0.12,-1.10,1.10,-0.85
28500,0.15,1.00,-0.13,-0.79,1.22,-1.04
28520,0.15,1.00,-0.13,-1.10,1.10,-1.10
28540,0.15,1.00,-0.13,-1.65,1.16,-1.40
28560,0.15,1.00,-0.12,-1.65,0.98,-1.28
28580,0.15,1.00,-0.12,-1.16,1.28,-1.40
28600,0.15,1.00,-0.13,-1.04,0.73,-1.16
28620,0.15,1.00,-0.12,-0.37,0.98,-1.16
28640,0.14,1.00,-0.12,-0.06,0.98,-1.16
28660,0.15,1.00,-0.13,-0.43,0.67,-0.79
28680,0.15,1.00,-0.13,-0.06,0.98,-0.85
28700,0.15,1.00,-0.13,0.37,0.85,-0.98
28720,0.14,1.00,-0.13,0.00,0.98,-1.10
28740,0.15,1.00,-0.13,0.37,0.67,-0.73
28760,0.15,1.00,-0.13,0.98,0.43,-0.55
28780,0.15,1.00,-0.13,0.73,0.49,-0.55
28800,0.14,1.00,-0.13,0.12,0.73,-0.43
28820,0.14,1.00,-0.13,-0.31,0.79,-0.37
28840,0.15,1.00,-0.13,-1.34,0.79,0.00
28860,0.15,1.00,-0.13,-2.26,0.85,0.00
28880,0.15,1.00,-0.13,-1.95,0.85,-0.12
28900,0.15,1.00,-0.13,-1.53,0.85,0.00
28920,0.15,1.00,-0.13,-1.59,0.67,0.06
28940,0.15,1.00,-0.13,-1.34,0.79,0.12
28960,0.14,1.00,-0.13,-1.22,0.73,0.55
28980,0.14,1.00,-0.12,-0.49,0.12,1.59
29000,0.16,0.99,-0.14,-0.61,-0.79,2.20
29020,0.16,1.00,-0.13,-2.14,-0.67,1.22
29040,0.14,1.00,-0.12,-2.44,-0.85,0.85
29060,0.15,1.00,-0.13,-2.32,-1.34,1.71
29080,0.15,1.00,-0.13,-3.17,-2.01,2.08
29100,0.16,1.00,-0.12,-3.66,-1.89,2.14
29120,0.17,0.99,-0.14,-2.99,-1.53,2.26
29140,0.17,1.00,-0.12,-3.36,-0.61,1.59
29160,0.16,1.00,-0.10,-0.98,0.00,1.59
29180,0.16,1.00,-0.13,2.56,0.37,1.95
29200,0.16,1.00,-0.13,1.40,0.12,1.95
29220,0.16,1.00,-0.12,0.06,0.18,2.01
29240,0.17,0.99,-0.14,0.43,0.31,2.08
29260,0.17,1.00,-0.13,-0.06,0.49,1.89
29280,0.16,1.00,-0.12,0.55,0.98,2.20
29300,0.17,1.00,-0.13,1.16,0.55,2.50
29320,0.17,0.99,-0.13,1.04,0.79,2.75
29340,0.17,1.00,-0.13,0.43,0.79,2.81
29360,0.18,1.00,-0.13,-0.49,0.43,2.93
29380,0.17,0.99,-0.13,-1.34,0.55,3.11
29400,0.18,0.99,-0.13,-1.95,0.49,3.05
29420,0.17,1.00,-0.13,-2.56,0.37,2.99
29440,0.17,1.00,-0.12,-3.23,-0.37,4.39
29460,0.18,1.00,-0.12,-4.58,-0.73,6.59
29480,0.18,1.00,-0.13,-5.49,-1.04,7.26
29500,0.19,0.99,-0.13,-5.37,-1.04,7.51
29520,0.19,0.99,-0.12,-5.43,-0.79,7.39
29540,0.21,0.99,-0.13,-5.98,-0.85,6.96
29560,0.20,0.99,-0.12,-5.86,-0.37,5.86
29580,0.21,0.99,-0.12,-6.41,-1.16,5.80
29600,0.22,0.98,-0.12,-6.90,-1.04,5.68
29620,0.21,0.99,-0.12,-7.93,-1.10,4.88
29640,0.21,0.99,-0.12,-8.36,-1.34,4.46
29660,0.21,1.00,-0.11,-9.09,-1.53,4.03
29680,0.21,1.00,-0.11,-9.95,-1.95,4.70
29700,0.21,1.00,-0.11,-10.56,-2.44,4.70
29720,0.21,1.01,-0.11,-12.57,-3.97,6.53
29740,0.22,1.02,-0.09,-13.79,-4.46,7.87
29760,0.23,1.00,-0.10,-14.22,-3.78,9.52
29780,0.23,1.02,-0.08,-15.75,-3.97,11.96
29800,0.24,1.00,-0.07,-16.60,-3.60,13.79
29820,0.25,0.99,-0.07,-16.66,-2.75,14.77
29840,0.26,0.98,-0.06,-18.49,-2.26,13.73
29860,0.25,1.01,-0.04,-19.29,-2.99,13.55
29880,0.26,1.01,-0.01,-18.49,-3.42,15.08
29900,0.26,1.00,0.01,-15.01,-2.99,17.09
29920,0.26,1.03,0.01,-9.28,-1.77,18.92
29940,0.28,1.01,0.02,-4.58,-2.26,21.30
29960,0.29,1.00,-0.01,-1.10,-1.53,23.56
29980,0.30,1.00,-0.03,-0.12,-1.71,24.11
30000,0.31,1.00,-0.02,1.22,-2.32,25.88
30020,0.32,1.00,-0.01,1.65,-2.75,27.59
30040,0.34,0.97,-0.02,3.30,-2.93,30.46
30060,0.36,0.94,-0.03,2.50,-2.56,30.52
30080,0.37,0.92,-0.04,0.73,-1.83,29.17
30100,0.38,0.91,-0.06,-4.27,-1.65,26.12
30120,0.39,0.92,-0.05,-6.77,-1.71,24.41
30140,0.41,0.89,-0.03,-8.06,-2.32,23.32
30160,0.42,0.90,-0.00,-9.46,-1.53,19.84
30180,0.42,0.92,0.01,-8.12,-1.28,18.49
30200,0.43,0.91,0.03,-5.86,-1.22,17.70
30220,0.43,0.93,0.02,-3.17,-0.24,16.11
30240,0.44,0.90,0.01,-1.34,-0.31,15.56
30260,0.44,0.91,-0.02,-1.34,0.37,14.22
30280,0.45,0.91,-0.03,-2.38,0.37,12.82
30300,0.45,0.91,-0.01,-3.11,0.00,12.51
30320,0.46,0.90,-0.00,-3.91,-0.06,12.08
30340,0.46,0.92,-0.00,-5.43,0.00,11.54
30360,0.47,0.92,0.00,-5.25,-0.43,12.02
30380,0.47,0.90,-0.01,-5.92,0.00,12.21
30400,0.48,0.90,-0.00,-6.65,-0.24,11.11
30420,0.49,0.89,0.02,-6.10,-0.92,11.41
30440,0.49,0.89,0.02,-5.74,-0.61,10.74
30460,0.50,0.87,0.01,-5.31,-0.79,9.95
30480,0.50,0.88,0.01,-5.55,-0.55,8.30
30500,0.51,0.86,0.01,-5.86,-0.55,7.26
30520,0.52,0.83,-0.00,-6.96,-0.49,5.31
30540,0.50,0.88,0.01,-8.12,0.12,2.81
30560,0.50,0.89,0.03,-8.48,-0.49,2.99
30580,0.51,0.87,0.03,-8.79,-0.43,2.93
30600,0.50,0.90,0.04,-8.97,0.06,2.26
30620,0.51,0.89,0.03,-9.22,0.06,2.56
30640,0.52,0.85,0.02,-10.25,-0.06,2.38
30660,0.53,0.84,0.04,-11.90,0.98,-0.49
30680,0.54,0.81,0.08,-10.31,0.61,-3.30
30700,0.52,0.83,0.08,-7.69,1.46,-7.45
30720,0.52,0.87,0.10,-3.48,1.16,-11.41
30740,0.51,0.86,0.08,-0.79,0.85,-13.43
30760,0.51,0.88,0.08,1.65,1.04,-15.87
30780,0.49,0.88,0.08,3.85,1.89,-18.01
30800,0.45,0.97,0.07,7.08,1.71,-17.52
30820,0.45,1.00,0.05,8.30,1.04,-13.67
30840,0.48,0.94,0.04,9.16,1.04,-9.40
30860,0.48,0.88,0.03,9.40,1.95,-9.28
30880,0.47,0.89,0.03,9.58,2.26,-10.56
30900,0.47,0.90,0.03,9.34,1.59,-11.11
30920,0.49,0.85,0.03,10.01,1.16,-14.16
30940,0.48,0.83,0.03,10.38,1.65,-18.19
30960,0.45,0.89,0.01,11.47,2.56,-22.22
30980,0.44,0.92,0.00,12.51,0.98,-23.01
31000,0.44,0.88,-0.01,12.45,0.73,-23.44
31020,0.43,0.91,-0.01,12.08,1.83,-25.70
31040,0.42,0.89,0.02,12.33,2.81,-28.50
31060,0.39,0.91,-0.01,13.43,3.78,-29.79
31080,0.37,0.97,-0.04,12.94,2.93,-29.72
31100,0.39,0.90,-0.06,10.25,3.23,-28.69
31120,0.38,0.89,-0.04,8.36,6.23,-33.33
31140,0.30,1.00,0.06,9.34,5.62,-35.89
31160,0.28,1.09,0.02,15.81,4.82,-26.37
31180,0.34,0.95,-0.06,18.86,7.20,-22.58
31200,0.36,0.87,-0.10,17.64,10.07,-24.84
31220,0.33,0.89,-0.14,12.57,12.08,-33.26
31240,0.25,1.04,-0.11,6.53,8.85,-34.24
31260,0.22,1.10,-0.07,6.84,6.65,-28.81
31280,0.26,1.04,-0.06,9.34,4.52,-22.03
31300,0.31,0.93,-0.14,9.40,8.79,-21.06
31320,0.29,0.91,-0.13,6.41,11.84,-26.06
31340,0.17,1.10,-0.11,3.66,12.76,-28.08
31360,0.20,1.08,-0.12,4.70,5.86,-14.47
31380,0.25,1.01,-0.17,4.76,5.49,-11.05
31400,0.25,0.96,-0.17,0.43,6.10,-12.15
31420,0.22,1.00,-0.10,-4.70,10.38,-18.86
31440,0.08,1.14,-0.04,-0.37,7.93,-15.63
31460,0.21,1.02,-0.11,6.16,-1.04,-3.11
31480,0.24,0.97,-0.14,1.53,0.06,-4.03
31500,0.24,0.96,-0.13,-2.08,1.22,-6.47
31520,0.23,0.98,-0.11,-3.36,1.95,-9.58
31540,0.23,0.99,-0.10,-1.22,4.82,-12.88
31560,0.15,1.02,-0.09,0.92,5.19,-13.49
31580,0.18,1.01,-0.11,0.73,0.73,-8.48
31600,0.21,0.98,-0.12,-2.44,-0.31,-6.84
31620,0.21,0.99,-0.12,-2.50,0.12,-7.93
31640,0.19,1.00,-0.10,-1.59,0.79,-9.22
31660,0.18,1.00,-0.10,-0.37,1.34,-9.46
31680,0.17,1.01,-0.10,0.24,1.77,-9.03
31700,0.17,1.01,-0.11,-0.85,0.79,-6.65
31720,0.18,1.00,-0.10,-2.14,-0.24,-4.64
31740,0.18,1.00,-0.10,-2.26,0.98,-3.78
31760,0.18,1.00,-0.11,-1.46,1.22,-3.91
31780,0.16,1.00,-0.10,-0.73,1.46,-3.78
31800,0.17,1.00,-0.10,0.49,0.31,-2.26
31820,0.18,1.00,-0.11,-0.43,0.24,-1.10
31840,0.18,1.00,-0.11,-0.92,1.16,-1.65
31860,0.18,1.00,-0.11,-0.55,1.89,-2.44
31880,0.17,1.00,-0.11,-0.24,2.50,-2.56
31900,0.17,1.00,-0.11,0.12,2.08,-2.75
31920,0.17,1.00,-0.11,-0.18,1.71,-2.99
31940,0.17,1.00,-0.11,-0.43,2.93,-3.36
31960,0.17,1.00,-0.11,-0.37,2.08,-3.11
31980,0.17,1.00,-0.11,0.00,3.05,-3.17
32000,0.16,1.00,-0.11,0.55,4.09,-3.11
32020,0.16,1.00,-0.11,0.85,3.42,-2.69
32040,0.16,1.00,-0.11,1.46,3.11,-1.77
32060,0.16,1.00,-0.12,1.53,2.93,-1.22
32080,0.16,1.00,-0.11,1.59,2.87,-1.22
32100,0.16,1.00,-0.11,1.83,2.56,-1.16
32120,0.16,1.00,-0.12,2.01,2.50,-0.98
32140,0.16,1.00,-0.12,1.65,2.56,-1.04
32160,0.16,1.00,-0.12,1.53,2.20,-0.73
32180,0.16,1.00,-0.13,2.93,1.77,-0.12
32200,0.16,1.00,-0.12,2.26,1.65,-0.24
32220,0.16,0.99,-0.14,2.08,1.59,0.12
32240,0.16,1.00,-0.13,0.79,1.40,-0.43
32260,0.16,1.00,-0.13,1.28,1.22,-0.43
32280,0.16,1.00,-0.13,1.10,1.40,-0.43
32300,0.16,1.00,-0.13,-0.31,1.59,-0.98
32320,0.16,1.00,-0.13,-0.98,1.65,-0.92
32340,0.16,1.00,-0.13,-1.53,1.28,-0.85
32360,0.16,1.00,-0.13,-2.08,0.98,-0.55
32380,0.16,1.00,-0.13,-2.50,1.04,-0.92
32400,0.16,1.00,-0.13,-2.62,1.53,-1.16
32420,0.16,1.00,-0.13,-2.08,1.10,-0.73
32440,0.16,1.00,-0.13,-1.34,1.04,-0.61
32460,0.16,1.00,-0.13,-1.65,0.98,-0.79
32480,0.16,1.00,-0.13,-1.53,1.04,-0.79
32500,0.16,1.00,-0.13,-1.65,0.49,-0.49
32520,0.16,1.00,-0.13,-1.77,0.67,-0.43
32540,0.16,1.00,-0.13,-1.40,0.79,-0.55
32560,0.16,1.00,-0.13,-1.10,0.92,-0.49
32580,0.16,1.00,-0.13,-1.28,0.73,-0.55
32600,0.16,1.00,-0.13,-0.92,0.79,-0.43
32620,0.16,1.00,-0.13,-1.22,0.61,-0.24
32640,0.16,1.00,-0.13,-1.40,0.49,-0.31
32660,0.16,1.00,-0.13,-1.65,0.55,-0.43
32680,0.16,1.00,-0.12,-1.46,0.18,-0.18
32700,0.15,1.00,-0.12,-1.28,-0.31,0.73
32720,0.16,1.00,-0.13,-1.65,-1.22,1.65
32740,0.17,0.99,-0.13,-2.62,-1.10,1.59
32760,0.17,1.00,-0.12,-3.05,-0.55,1.22
32780,0.16,1.00,-0.12,-2.69,-0.24,1.10
32800,0.15,1.00,-0.12,-1.83,-0.37,1.95
32820,0.16,1.00,-0.13,-2.08,-0.79,2.44
32840,0.17,1.00,-0.12,-3.30,-1.71,3.05
32860,0.17,1.00,-0.12,-3.97,-1.77,4.03
32880,0.17,1.00,-0.12,-3.97,-1.04,4.27
32900,0.17,1.00,-0.12,-3.78,-0.92,4.33
32920,0.18,1.00,-0.12,-3.60,-0.85,4.52
32940,0.18,1.00,-0.11,-3.36,-0.73,3.78
32960,0.18,1.00,-0.11,-2.87,-0.18,3.97
32980,0.17,1.01,-0.10,-2.56,-0.43,4.94
33000,0.18,1.00,-0.11,-1.95,-1.34,8.24
33020,0.19,1.00,-0.12,-2.20,-2.01,9.58
33040,0.19,1.00,-0.12,-3.54,-1.89,10.31
33060,0.20,1.00,-0.12,-4.94,-0.92,10.86
33080,0.20,1.00,-0.13,-5.74,-1.59,11.41
33100,0.19,1.03,-0.11,-6.04,-2.08,11.96
33120,0.19,1.05,-0.11,-5.49,-4.15,15.01
33140,0.22,1.04,-0.10,-4.76,-5.07,18.68
33160,0.21,1.08,-0.10,-5.37,-4.03,20.69
33180,0.24,1.05,-0.14,-5.25,-3.48,25.70
33200,0.24,1.03,-0.12,-6.16,-4.76,28.44
33220,0.26,1.01,-0.13,-7.69,-5.25,30.52
33240,0.27,1.01,-0.11,-9.77,-6.53,31.62
33260,0.29,0.99,-0.09,-10.62,-7.32,33.08
33280,0.31,0.96,-0.08,-11.96,-6.84,33.08
33300,0.31,0.97,-0.09,-13.18,-5.92,31.92
33320,0.32,0.98,-0.08,-15.14,-5.25,32.23
33340,0.34,0.94,-0.07,-17.09,-5.92,32.90
33360,0.36,0.91,-0.05,-17.88,-5.98,16.36
33380,0.38,0.92,-0.04,-18.49,-4.15,29.66
33400,0.39,0.92,-0.02,-18.74,-3.78,28.75
33420,0.40,0.90,-0.01,-17.82,-2.62,27.77
33440,0.42,0.88,-0.01,-16.66,-1.10,24.54
33460,0.43,0.90,-0.02,-17.03,0.49,21.97
33480,0.44,0.91,-0.01,-17.46,-1.16,19.71
33500,0.45,0.88,0.02,-16.97,-0.67,19.84
33520,0.44,0.91,0.01,-15.87,-0.24,17.33
33540,0.44,0.92,0.02,-15.32,0.31,17.46
33560,0.45,0.94,0.01,-13.55,0.37,17.21
33580,0.47,0.92,0.02,-12.39,-1.34,18.31
33600,0.47,0.90,0.02,-11.90,-0.98,18.19
33620,0.49,0.88,0.06,-11.17,-1.46,16.72
33640,0.49,0.88,0.08,-9.22,-0.73,14.83
33660,0.50,0.87,0.09,-7.14,-0.55,13.06
33680,0.52,0.82,0.06,-4.21,0.00,8.00
33700,0.54,0.78,0.05,-2.14,-0.31,2.50
33720,0.55,0.76,0.09,0.61,-0.43,-3.48
33740,0.53,0.79,0.10,3.05,1.16,-14.04
33760,0.52,0.79,0.05,7.39,2.32,-19.47
33780,0.51,0.81,0.01,7.81,2.62,-25.57
33800,0.48,0.86,0.02,8.85,2.08,-30.70
33820,0.44,0.94,0.05,10.56,2.01,-34.30
33840,0.44,0.94,0.08,13.92,1.16,-33.02
33860,0.44,0.89,0.04,17.52,2.93,-32.35
33880,0.45,0.84,-0.00,20.32,4.21,-35.40
33900,0.39,0.97,-0.03,20.26,6.35,-38.51
33920,0.36,1.02,0.00,22.09,4.21,-36.62
33940,0.35,0.93,0.03,25.94,4.88,-31.62
33960,0.34,0.97,-0.01,28.63,5.86,-30.21
33980,0.37,0.87,-0.13,26.31,7.57,-28.08
34000,0.30,1.00,-0.17,16.17,10.56,-34.61
34020,0.31,1.04,-0.04,13.73,4.52,-32.53
34040,0.31,0.98,-0.01,15.50,7.08,-28.69
34060,0.27,1.00,-0.01,20.26,8.30,-24.72
34080,0.28,0.97,-0.16,18.55,10.50,-21.61
34100,0.29,0.99,-0.20,11.90,10.19,-22.52
34120,0.29,0.98,-0.15,7.81,8.30,-23.38
34140,0.29,0.96,-0.10,5.92,11.54,-25.57
34160,0.27,0.95,-0.11,6.10,13.61,-26.92
34180,0.25,1.02,-0.19,5.07,14.65,-26.18
34200,0.19,1.10,-0.19,0.98,11.66,-23.56
34220,0.22,1.05,-0.14,0.06,8.42,-18.31
34240,0.25,0.99,-0.15,0.18,8.06,-16.60
34260,0.27,0.98,-0.18,-1.46,12.45,-21.97
34280,0.18,1.02,-0.16,0.37,13.79,-25.45
34300,0.10,1.11,-0.07,2.08,7.45,-21.48
34320,0.19,1.01,-0.11,-0.61,0.43,-8.85
34340,0.21,1.00,-0.13,0.24,0.85,-7.08
34360,0.20,0.99,-0.13,1.22,1.95,-7.32
34380,0.20,0.98,-0.15,-0.43,3.30,-9.40
34400,0.20,0.99,-0.14,-1.34,3.85,-11.66
34420,0.18,1.00,-0.13,-1.40,5.25,-12.82
34440,0.16,1.01,-0.12,-1.59,2.01,-12.33
34460,0.16,1.00,-0.13,-1.89,0.98,-10.99
34480,0.16,1.00,-0.13,-1.83,0.37,-9.70
34500,0.15,1.00,-0.12,-2.14,0.49,-8.91
34520,0.15,1.00,-0.12,-2.38,-0.06,-7.26
34540,0.15,1.00,-0.13,-2.44,0.31,-6.29
34560,0.15,1.00,-0.12,-2.20,0.37,-5.37
34580,0.15,1.00,-0.13,-1.40,0.37,-4.94
34600,0.15,1.00,-0.13,-1.16,0.18,-4.58
34620,0.15,1.00,-0.13,-1.53,0.37,-4.39
34640,0.15,1.00,-0.13,-1.34,0.37,-4.03
34660,0.15,1.00,-0.13,-1.34,0.55,-3.54
34680,0.15,1.00,-0.13,-1.34,0.43,-3.54
34700,0.15,1.00,-0.13,-1.28,0.31,-3.97
34720,0.14,1.00,-0.13,-1.46,0.61,-3.85
34740,0.14,1.00,-0.13,-2.01,0.67,-3.72
34760,0.14,1.00,-0.13,-2.01,0.18,-3.66
34780,0.14,1.00,-0.12,-2.01,-0.06,-3.66
34800,0.14,1.00,-0.13,-1.65,0.12,-3.30
34820,0.14,1.00,-0.12,-1.59,0.43,-2.93
34840,0.14,1.00,-0.13,-1.34,0.12,-2.81
34860,0.14,1.00,-0.13,-1.53,0.55,-2.87
34880,0.13,1.00,-0.12,-1.71,0.98,-2.93
34900,0.14,1.00,-0.13,-1.34,0.37,-2.01
34920,0.13,1.00,-0.12,-1.34,0.67,-2.08
34940,0.13,1.00,-0.12,-1.28,0.49,-1.89
34960,0.13,1.00,-0.13,-1.04,0.37,-1.71
34980,0.13,1.00,-0.13,-0.85,0.31,-1.40
35000,0.13,1.00,-0.12,-0.92,0.31,-0.98
35020,0.13,1.00,-0.13,-0.49,0.49,-0.55
35040,0.13,1.00,-0.13,-0.43,0.67,-0.24
35060,0.13,1.00,-0.12,-0.61,0.79,0.06
35080,0.13,1.00,-0.12,-0.49,0.79,0.06
35100,0.13,1.00,-0.13,-0.24,0.67,0.31
35120,0.13,1.00,-0.12,-0.31,0.73,0.61
35140,0.13,1.00,-0.12,-0.12,0.67,1.16
35160,0.13,1.00,-0.13,0.06,0.92,1.40
35180,0.13,1.00,-0.12,0.24,0.98,1.89
35200,0.14,1.00,-0.13,0.98,1.22,2.20
35220,0.13,1.00,-0.13,0.92,1.40,2.69
35240,0.13,1.00,-0.12,0.79,1.89,3.60
35260,0.14,1.00,-0.13,1.10,2.08,4.58
35280,0.15,1.00,-0.14,1.46,1.71,5.19
35300,0.14,1.00,-0.13,0.92,1.71,4.82
35320,0.13,1.00,-0.13,-0.79,1.53,6.41
35340,0.14,1.00,-0.14,-3.17,0.43,8.42
35360,0.16,0.99,-0.15,-5.68,-0.73,8.67
35380,0.16,1.00,-0.13,-7.02,-2.75,6.90
35400,0.15,1.00,-0.12,-5.55,-2.20,6.16
35420,0.14,1.00,-0.12,-7.20,-3.91,7.93
35440,0.12,1.03,-0.12,-10.86,-5.74,14.71
35460,0.18,1.02,-0.12,-19.17,-11.35,21.30
35480,0.20,1.04,-0.12,-18.68,-9.34,22.71
35500,0.19,1.04,-0.11,-16.17,-7.32,23.01
35520,0.19,1.07,-0.13,-11.78,-7.14,24.41
35540,0.20,1.06,-0.12,-10.68,-7.93,27.16
35560,0.19,1.14,-0.18,-12.88,-5.98,30.88
35580,0.21,1.15,-0.14,-19.96,-8.36,41.44
35600,0.21,1.13,-0.17,-25.51,-7.26,47.85
35620,0.23,1.11,-0.14,-32.23,-8.61,52.80
35640,0.29,0.97,-0.09,-40.22,-8.42,59.45
35660,0.35,0.89,-0.03,-43.40,-7.26,60.91
35680,0.28,0.99,-0.03,-42.36,-3.17,60.42
35700,0.33,0.99,0.00,-42.85,-5.74,68.73
35720,0.41,0.86,0.02,-44.07,-5.68,69.21
35740,0.48,0.76,0.06,-43.76,-5.68,64.64
35760,0.50,0.69,0.08,-36.07,-7.14,50.05
35780,0.54,0.73,0.21,-28.08,-5.43,40.65
35800,0.56,0.76,0.23,-19.29,-5.68,31.74
35820,0.57,0.73,0.26,-8.73,-2.26,17.40
35840,0.58,0.73,0.18,2.44,1.22,6.41
