timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
47500,0.20,1.00,-0.11,-1.28,-1.10,2.56
47520,0.20,1.00,-0.11,-1.28,-1.40,3.36
47540,0.19,1.01,-0.11,-1.40,-2.50,4.82
47560,0.21,1.00,-0.09,-0.61,-4.15,8.61
47580,0.21,1.00,-0.12,0.06,-3.42,10.07
47600,0.21,1.01,-0.12,-0.67,-3.78,11.29
47620,0.22,1.03,-0.10,-1.46,-5.43,16.05
47640,0.23,1.02,-0.13,0.18,-4.82,18.43
47660,0.25,1.00,-0.12,0.49,-6.35,20.14
47680,0.28,1.01,-0.14,0.61,-5.49,20.45
47700,0.26,1.03,-0.14,-0.06,-5.13,21.24
47720,0.26,1.03,-0.13,-0.12,-5.98,23.93
47740,0.27,1.01,-0.12,-4.09,-4.27,25.57
47760,0.29,1.00,-0.15,-6.04,-5.25,27.34
47780,0.31,0.99,-0.14,-8.79,-5.74,27.89
47800,0.32,0.96,-0.13,-11.17,-6.35,26.92
47820,0.33,0.96,-0.12,-14.28,-6.77,25.70
47840,0.33,0.97,-0.10,-15.63,-6.96,25.33
47860,0.34,0.96,-0.09,-16.42,-7.26,25.88
47880,0.36,0.94,-0.08,-17.46,-7.20,25.63
47900,0.37,0.94,-0.06,-18.31,-7.26,25.63
47920,0.38,0.95,-0.07,-18.74,-6.29,25.45
47940,0.40,0.92,-0.04,-19.41,-6.59,25.82
47960,0.41,0.91,-0.04,-19.47,-4.82,24.78
47980,0.42,0.89,-0.04,-19.78,-4.27,23.74
48000,0.43,0.90,-0.01,-19.17,-4.39,21.36
48020,0.43,0.91,-0.01,-18.68,-4.09,20.26
48040,0.45,0.89,0.01,-17.09,-4.76,20.08
48060,0.46,0.86,0.03,-14.04,-3.60,16.60
48080,0.46,0.88,0.05,-11.35,-3.42,14.47
48100,0.47,0.89,0.08,-8.24,-3.23,12.94
48120,0.48,0.89,0.08,-3.54,-1.71,10.86
48140,0.49,0.87,0.04,-0.67,-0.98,9.64
48160,0.50,0.85,0.02,0.37,0.43,7.45
48180,0.52,0.80,0.00,1.65,1.77,1.59
48200,0.54,0.69,0.05,3.30,2.81,-7.08
48220,0.51,0.79,0.03,5.92,4.15,-18.07
48240,0.47,0.89,0.05,8.85,2.87,-24.78
48260,0.47,0.87,-0.00,11.54,3.42,-25.51
48280,0.47,0.85,-0.02,11.23,5.37,-29.42
48300,0.47,0.79,-0.02,11.05,6.16,-34.91
48320,0.34,1.07,0.01,10.80,4.70,-39.73
48340,0.34,1.10,-0.02,12.21,1.59,-29.24
48360,0.38,1.00,-0.06,10.38,3.05,-20.81
48380,0.43,0.88,-0.09,5.80,6.59,-21.06
48400,0.47,0.68,-0.07,2.69,7.02,-27.04
48420,0.30,1.00,0.00,0.49,8.48,-36.68
48440,0.31,1.09,0.01,6.29,0.55,-24.96
48460,0.35,0.96,-0.03,8.73,3.17,-19.47
48480,0.39,0.87,-0.07,9.46,5.80,-21.73
48500,0.43,0.74,-0.09,6.29,10.62,-34.36
48520,0.26,1.00,-0.07,3.85,12.70,-45.53
48540,0.17,1.20,-0.00,5.68,5.74,-39.37
48560,0.24,1.11,-0.06,9.22,5.25,-18.74
48580,0.34,0.94,-0.16,7.45,7.63,-18.68
48600,0.30,0.98,-0.14,2.75,11.66,-24.78
48620,0.31,0.95,-0.06,0.67,17.40,-33.57
48640,0.12,1.17,-0.08,5.55,19.84,-30.76
48660,0.17,1.08,-0.10,8.00,12.27,-17.64
48680,0.26,0.96,-0.17,5.98,6.96,-12.82
48700,0.22,1.02,-0.11,-1.95,8.18,-15.08
48720,0.20,1.04,-0.05,-1.83,7.63,-14.34
48740,0.21,1.01,-0.06,0.67,5.80,-12.94
48760,0.16,1.03,-0.08,3.11,3.78,-6.77
48780,0.21,0.99,-0.11,1.22,0.73,-2.50
48800,0.23,0.98,-0.11,-0.79,0.67,-2.44
48820,0.22,0.99,-0.10,-1.22,1.40,-4.21
48840,0.22,0.99,-0.10,-0.18,2.20,-5.31
48860,0.20,1.00,-0.09,1.04,2.87,-6.29
48880,0.21,1.00,-0.09,1.40,3.17,-6.35
48900,0.17,1.00,-0.09,1.71,3.97,-6.10
48920,0.16,1.02,-0.08,1.59,1.04,-2.93
48940,0.20,0.99,-0.11,-0.73,-0.73,0.92
48960,0.21,0.99,-0.11,-1.28,-0.37,0.06
48980,0.21,0.99,-0.10,-1.28,0.79,-1.16
49000,0.20,0.99,-0.10,-0.73,1.22,-1.95
49020,0.20,1.00,-0.10,-0.73,1.04,-2.20
49040,0.20,1.00,-0.10,-0.43,1.40,-2.01
49060,0.20,1.00,-0.10,-0.24,1.46,-1.71
49080,0.20,0.99,-0.10,-0.31,1.59,-1.71
49100,0.19,1.00,-0.10,-0.67,1.71,-1.65
49120,0.19,1.00,-0.10,-0.12,1.22,-1.28
49140,0.20,1.00,-0.10,-0.55,0.55,-0.79
49160,0.20,0.99,-0.10,-0.61,0.85,-0.85
49180,0.20,1.00,-0.10,-0.49,1.22,-1.40
49200,0.19,1.00,-0.10,-0.24,1.89,-1.46
49220,0.19,1.00,-0.10,-0.31,1.28,-0.92
49240,0.19,0.99,-0.11,-0.24,0.85,-0.37
49260,0.20,0.99,-0.11,-0.24,0.61,-0.24
49280,0.20,0.99,-0.11,-0.49,0.79,-0.12
49300,0.20,1.00,-0.10,-0.31,0.92,-0.37
49320,0.20,0.99,-0.11,-0.12,1.16,-0.55
49340,0.19,1.00,-0.11,-0.55,1.16,-0.43
49360,0.19,1.00,-0.10,-0.24,0.55,0.06
49380,0.20,1.00,-0.10,-0.67,0.12,0.43
49400,0.20,1.00,-0.11,-0.79,0.00,0.98
49420,0.20,0.99,-0.11,-0.79,-0.06,1.10
49440,0.20,0.99,-0.11,-1.28,0.06,0.85
49460,0.20,1.00,-0.10,-1.28,0.24,1.04
49480,0.19,1.00,-0.10,-0.98,0.12,1.28
49500,0.20,0.99,-0.11,-1.28,-0.18,1.95
49520,0.20,1.00,-0.10,-1.34,-0.37,1.95
49540,0.19,1.00,-0.10,-1.34,-0.31,2.14
49560,0.20,1.00,-0.10,-1.16,-0.92,2.56
49580,0.22,0.99,-0.11,-0.37,-0.79,2.93
49600,0.21,0.99,-0.11,-0.92,-0.24,2.56
49620,0.21,0.99,-0.10,-1.04,-0.49,2.26
49640,0.20,1.00,-0.10,-0.85,-0.31,2.56
49660,0.21,1.00,-0.10,-0.98,-0.73,3.60
49680,0.21,1.00,-0.11,-0.73,-0.79,4.94
49700,0.21,1.00,-0.11,-2.20,-1.04,6.35
49720,0.21,1.01,-0.11,-2.87,-1.40,7.57
49740,0.21,1.02,-0.11,-3.11,-2.26,9.64
49760,0.23,0.99,-0.10,-2.44,-2.56,11.23
49780,0.22,1.01,-0.09,-1.95,-2.08,11.17
49800,0.21,1.03,-0.12,-0.79,-2.50,13.24
49820,0.23,1.02,-0.12,-1.28,-4.27,17.33
49840,0.24,1.05,-0.14,-3.11,-5.68,20.02
49860,0.24,1.06,-0.14,-4.46,-6.96,23.99
49880,0.28,1.02,-0.12,-5.86,-6.16,27.89
49900,0.30,0.99,-0.11,-9.46,-7.14,29.97
49920,0.29,1.00,-0.10,-11.17,-6.71,30.58
49940,0.30,0.99,-0.09,-12.57,-8.06,15.75
49960,0.32,0.99,-0.08,-13.24,-7.63,32.04
49980,0.33,0.98,-0.09,-14.04,-7.26,32.59
50000,0.32,1.00,-0.08,-15.08,-7.69,33.14
50020,0.35,0.97,-0.06,-16.60,-9.22,35.83
50040,0.37,0.96,-0.05,-17.52,-9.70,36.87
50060,0.41,0.91,-0.01,-17.76,-9.28,37.41
50080,0.43,0.86,0.01,-16.11,-6.10,33.69
50100,0.45,0.86,-0.00,-14.16,-5.00,30.03
50120,0.47,0.82,-0.00,-12.82,-3.54,26.49
50140,0.49,0.78,0.02,-10.07,-1.89,18.07
50160,0.49,0.79,0.02,-7.57,0.00,11.35
50180,0.50,0.77,0.04,-5.07,0.18,4.39
50200,0.52,0.67,0.09,-0.43,1.40,-7.51
50220,0.51,0.70,0.07,2.69,6.96,-21.18
50240,0.47,0.82,0.06,8.79,7.51,-32.10
50260,0.41,0.93,0.00,17.21,4.03,-33.02
50280,0.42,0.89,-0.04,19.35,6.65,-33.87
50300,0.43,0.85,-0.08,17.82,7.20,-36.56
50320,0.39,0.83,-0.08,12.51,10.93,-39.79
50340,0.23,1.25,-0.17,5.07,7.39,-35.34
50360,0.30,1.21,-0.08,1.53,-1.04,-18.80
50380,0.31,1.13,-0.11,-0.12,0.00,-8.97
50400,0.35,0.99,-0.11,-4.82,1.77,-1.53
50420,0.40,0.87,-0.09,-8.67,1.04,-2.08
50440,0.41,0.82,0.00,-10.93,1.71,-8.54
50460,0.28,1.07,0.07,-3.66,1.04,-13.55
50480,0.36,0.97,0.07,3.36,-0.85,-5.92
50500,0.39,0.87,-0.01,9.52,3.54,-7.14
50520,0.39,0.79,-0.06,10.99,6.84,-17.21
50540,0.38,0.82,-0.05,8.24,8.24,-25.94
50560,0.30,0.91,-0.03,8.36,10.19,-33.14
50580,0.23,1.12,-0.03,13.85,5.19,-22.22
50600,0.31,1.01,-0.11,15.69,8.12,-13.85
50620,0.36,0.88,-0.18,12.63,10.01,-16.78
50640,0.39,0.77,-0.21,-1.77,16.85,-32.47
50660,0.14,1.18,-0.15,-8.30,20.39,-40.10
50680,0.11,1.26,-0.01,-6.71,5.80,-23.07
50700,0.20,1.11,-0.04,1.71,0.49,-0.18
50720,0.28,0.94,-0.12,1.16,1.65,0.73
50740,0.31,0.90,-0.11,-1.53,3.48,-3.91
50760,0.35,0.87,-0.11,-3.66,6.47,-16.78
50780,0.15,1.08,-0.05,-2.87,12.94,-22.89
50800,0.12,1.13,-0.03,3.78,2.87,-11.96
50820,0.24,0.99,-0.13,4.58,-1.22,-0.06
50840,0.25,0.98,-0.09,-1.71,-0.85,-1.28
50860,0.25,0.98,-0.09,-2.38,0.49,-2.32
50880,0.25,0.98,-0.08,-1.65,0.85,-3.91
50900,0.24,0.99,-0.09,-0.55,2.87,-6.23
50920,0.21,1.00,-0.08,0.49,2.81,-5.68
50940,0.20,1.01,-0.09,0.43,0.92,-3.42
50960,0.24,0.98,-0.10,-1.28,-0.37,-0.43
50980,0.24,0.98,-0.09,-2.26,0.24,-1.40
51000,0.24,0.99,-0.09,-1.59,0.85,-2.26
51020,0.23,1.00,-0.08,-0.24,1.71,-3.48
51040,0.22,0.99,-0.09,0.49,1.59,-2.87
51060,0.23,0.99,-0.10,0.18,1.40,-2.32
51080,0.23,0.98,-0.10,-0.79,1.83,-2.99
51100,0.24,0.98,-0.10,-0.85,2.38,-4.21
51120,0.23,0.99,-0.09,-0.43,2.81,-5.43
51140,0.22,0.99,-0.09,0.55,2.93,-5.74
51160,0.22,0.99,-0.10,0.85,2.81,-5.86
51180,0.22,0.99,-0.10,0.49,2.99,-5.74
51200,0.22,0.99,-0.10,0.43,3.54,-5.92
51220,0.20,1.00,-0.09,1.04,3.05,-6.16
51240,0.20,1.00,-0.09,1.40,1.89,-5.07
51260,0.20,1.00,-0.10,1.34,1.34,-3.42
51280,0.21,0.99,-0.10,0.55,1.46,-2.50
51300,0.21,0.99,-0.10,0.31,1.65,-3.05
51320,0.21,0.99,-0.10,-0.06,1.83,-3.11
51340,0.20,1.00,-0.09,0.18,1.46,-2.69
51360,0.19,1.00,-0.09,0.43,1.16,-1.83
51380,0.20,0.99,-0.10,0.24,0.49,-0.24
51400,0.20,0.99,-0.10,0.12,0.79,-0.24
51420,0.21,0.99,-0.11,0.06,0.79,-0.67
51440,0.20,0.99,-0.11,-0.12,1.04,-0.67
51460,0.20,0.99,-0.10,-0.12,1.16,-0.67
51480,0.20,1.00,-0.10,-0.24,1.04,-0.49
51500,0.20,0.99,-0.11,0.00,1.10,-0.37
51520,0.21,0.99,-0.11,-0.24,1.16,-0.37
51540,0.20,0.99,-0.11,-0.31,1.22,-0.43
51560,0.20,0.99,-0.11,-0.12,1.10,-0.37
51580,0.21,0.99,-0.11,0.12,0.92,-0.12
51600,0.21,0.99,-0.11,-0.06,0.67,0.18
51620,0.21,0.99,-0.11,-0.31,0.79,0.31
51640,0.21,0.99,-0.11,-0.24,0.92,-0.06
51660,0.20,0.99,-0.11,-0.31,0.85,0.12
51680,0.20,0.99,-0.11,-0.55,0.49,0.37
51700,0.21,0.99,-0.11,-0.73,0.18,0.49
51720,0.21,0.99,-0.11,-0.79,0.37,0.61
51740,0.21,0.99,-0.11,-0.92,0.31,0.61
51760,0.21,0.99,-0.11,-1.10,0.43,0.55
51780,0.21,0.99,-0.11,-1.10,0.31,0.85
51800,0.21,0.99,-0.11,-0.92,0.18,0.92
51820,0.21,0.99,-0.11,-0.85,0.00,1.16
51840,0.21,1.00,-0.11,-1.28,0.12,1.22
51860,0.20,1.00,-0.11,-1.22,-0.18,1.34
51880,0.21,1.00,-0.10,-1.65,-0.49,2.08
51900,0.20,1.00,-0.10,-1.34,-0.73,2.69
51920,0.21,0.99,-0.11,-1.28,-1.10,3.23
51940,0.21,1.00,-0.11,-1.46,-1.34,4.33
51960,0.21,1.00,-0.10,-1.53,-1.46,6.47
51980,0.22,1.00,-0.12,-3.48,-2.32,8.06
52000,0.21,1.03,-0.11,-5.62,-2.62,9.64
52020,0.22,1.02,-0.12,-6.71,-3.48,13.98
52040,0.23,1.02,-0.09,-5.62,-3.05,15.63
52060,0.24,1.05,-0.09,-3.42,-3.60,18.31
52080,0.24,1.03,-0.12,-1.83,-3.54,20.39
52100,0.25,1.05,-0.13,-1.83,-4.09,25.27
52120,0.25,1.06,-0.14,-4.27,-4.58,29.24
52140,0.27,1.04,-0.13,-5.68,-5.74,32.53
52160,0.29,1.01,-0.12,-9.52,-7.39,35.77
52180,0.31,0.99,-0.10,-12.08,-8.36,36.99
52200,0.31,0.99,-0.07,-13.61,-8.67,37.17
52220,0.35,0.94,-0.07,-13.98,-7.93,37.17
52240,0.36,0.93,-0.07,-15.20,-7.08,36.19
52260,0.40,0.88,-0.07,-15.75,-6.96,33.69
52280,0.44,0.85,-0.04,-16.85,-5.80,28.20
52300,0.42,0.87,-0.01,-16.48,-4.15,23.62
52320,0.43,0.86,0.01,-14.28,-3.85,19.17
52340,0.44,0.87,-0.00,-10.80,-2.75,14.65
52360,0.44,0.86,0.01,-8.61,-1.22,10.80
52380,0.45,0.86,-0.00,-6.47,-0.98,7.75
52400,0.45,0.85,-0.00,-4.70,-0.61,2.99
52420,0.47,0.82,0.00,-1.95,-0.06,-0.18
52440,0.48,0.80,0.02,-0.06,1.10,-6.35
52460,0.49,0.74,0.02,2.75,2.87,-30.27
52480,0.38,0.97,-0.04,6.29,3.36,-26.86
52500,0.37,1.04,-0.01,8.73,-1.04,-23.32
52520,0.37,1.04,-0.03,8.61,-0.49,-17.58
52540,0.40,0.95,-0.09,5.80,3.48,-12.51
52560,0.43,0.89,-0.10,2.44,4.82,-14.53
52580,0.46,0.68,-0.01,-0.37,6.23,-20.94
52600,0.23,1.20,-0.04,-0.37,8.48,-30.27
52620,0.32,1.13,0.07,6.59,-3.54,-14.53
52640,0.35,0.99,-0.02,9.40,4.33,-6.53
52660,0.43,0.77,-0.14,7.81,8.18,-10.93
52680,0.42,0.76,-0.16,2.87,8.61,-22.22
52700,0.39,0.79,-0.00,-2.14,6.96,-33.57
52720,0.19,1.23,0.05,3.91,3.97,-32.96
52740,0.27,1.13,0.01,11.29,2.75,-17.09
52760,0.33,0.95,-0.08,14.89,7.20,-10.50
52780,0.38,0.81,-0.20,8.30,11.96,-20.26
52800,0.37,0.82,-0.10,0.55,10.93,-34.61
52820,0.20,1.09,-0.07,-2.81,13.98,-42.36
52840,0.16,1.22,-0.06,-0.67,7.69,-21.36
52860,0.24,1.06,-0.11,3.60,5.62,-11.23
52880,0.28,0.94,-0.16,2.44,6.65,-10.07
52900,0.30,0.91,-0.16,-2.99,7.81,-14.77
52920,0.32,0.93,-0.08,-7.57,12.15,-26.37
52940,0.15,1.08,-0.07,-4.27,18.86,-31.80
52960,0.10,1.17,0.06,7.32,9.40,-20.20
52980,0.22,0.99,-0.13,6.59,3.36,-5.13
53000,0.23,0.98,-0.12,1.71,3.54,-5.49
53020,0.22,1.00,-0.10,-0.43,3.91,-6.71
53040,0.24,0.99,-0.09,1.53,4.46,-8.24
53060,0.20,0.99,-0.09,3.78,7.87,-10.50
53080,0.11,1.05,-0.06,5.98,4.33,-6.90
53100,0.22,0.98,-0.13,1.22,-1.53,1.83
53120,0.22,0.98,-0.11,-0.98,-0.92,0.98
53140,0.22,0.98,-0.11,-1.65,0.37,-0.67
53160,0.22,0.99,-0.10,-0.92,2.38,-2.62
53180,0.21,0.99,-0.10,-0.06,2.62,-3.42
53200,0.22,0.99,-0.11,0.43,2.93,-4.33
53220,0.22,0.98,-0.12,0.73,4.33,-6.53
53240,0.16,1.01,-0.08,0.73,5.62,-7.87
53260,0.16,1.02,-0.08,0.98,0.98,-3.17
53280,0.20,0.99,-0.11,-0.18,-0.55,0.43
53300,0.20,0.99,-0.11,-0.61,0.18,-0.49
53320,0.20,0.99,-0.11,-0.49,0.98,-1.22
53340,0.20,0.99,-0.11,-0.49,1.22,-1.65
53360,0.20,0.99,-0.11,-0.79,1.40,-1.71
53380,0.20,1.00,-0.11,-0.61,1.46,-2.08
53400,0.20,0.99,-0.11,-0.43,1.65,-2.08
53420,0.20,0.99,-0.11,-0.18,2.14,-2.75
53440,0.18,1.00,-0.10,0.06,1.95,-2.50
53460,0.18,1.00,-0.10,0.37,1.16,-0.92
53480,0.19,1.00,-0.11,-0.12,0.00,0.24
53500,0.20,0.99,-0.11,-0.24,0.43,0.00
53520,0.20,0.99,-0.11,-0.43,1.04,-0.43
53540,0.20,1.00,-0.11,-0.37,1.40,-0.85
53560,0.19,1.00,-0.11,-0.43,0.98,-0.55
53580,0.19,0.99,-0.12,-0.73,0.67,-0.37
53600,0.20,0.99,-0.11,-1.16,0.85,-0.55
53620,0.20,0.99,-0.11,-1.34,1.22,-0.85
53640,0.19,1.00,-0.11,-1.10,1.16,-1.04
53660,0.19,1.00,-0.11,-0.79,1.28,-0.73
53680,0.19,1.00,-0.11,-0.73,0.79,-0.37
53700,0.19,0.99,-0.12,-0.79,0.31,0.24
53720,0.20,0.99,-0.11,-0.92,0.06,0.24
53740,0.20,0.99,-0.11,-1.22,0.61,-0.12
53760,0.20,0.99,-0.11,-1.28,0.85,-0.49
53780,0.19,1.00,-0.11,-1.04,1.16,-0.49
53800,0.19,1.00,-0.11,-0.67,0.49,0.24
53820,0.20,0.99,-0.11,-0.61,0.12,0.79
53840,0.20,0.99,-0.11,-0.49,0.06,0.73
53860,0.20,0.99,-0.11,-0.61,0.43,0.67
53880,0.19,1.00,-0.10,-0.79,0.55,0.55
53900,0.19,1.00,-0.11,-0.61,-0.18,1.71
53920,0.18,1.00,-0.11,-1.22,-0.49,2.32
53940,0.20,0.99,-0.11,-1.28,-1.65,3.23
53960,0.20,1.00,-0.11,-1.95,-1.34,3.72
53980,0.20,0.99,-0.12,-2.93,-1.77,5.00
54000,0.18,1.03,-0.09,-4.27,-3.48,7.45
54020,0.19,1.03,-0.08,-4.94,-4.76,12.39
54040,0.20,1.03,-0.10,-4.33,-5.25,17.88
54060,0.19,1.07,-0.12,-3.36,-5.86,21.00
54080,0.25,1.02,-0.12,-3.05,-8.48,25.15
54100,0.25,1.00,-0.14,-3.66,-6.84,24.35
54120,0.25,1.02,-0.15,-5.07,-6.41,24.41
54140,0.26,1.02,-0.14,-6.71,-7.39,25.70
54160,0.26,1.05,-0.16,-10.25,-5.80,27.16
54180,0.27,1.03,-0.13,-15.26,-7.39,30.88
54200,0.29,0.99,-0.11,-17.76,-7.93,32.84
54220,0.32,0.94,-0.08,-19.29,-8.24,33.08
54240,0.35,0.90,-0.06,-19.71,-7.63,30.33
54260,0.36,0.89,-0.04,-20.08,-7.32,27.65
54280,0.37,0.89,-0.02,-19.23,-6.84,24.23
54300,0.38,0.91,0.00,-16.11,-5.68,20.39
54320,0.39,0.91,0.01,-13.49,-4.15,18.37
54340,0.39,0.92,0.02,-10.19,-3.36,17.15
54360,0.40,0.91,0.03,-5.55,-2.14,15.81
54380,0.41,0.90,0.01,-3.54,-0.85,14.34
54400,0.43,0.86,0.01,-1.10,-0.43,11.84
54420,0.45,0.84,0.00,1.28,0.92,4.82
54440,0.50,0.68,0.01,2.69,2.87,-3.78
54460,0.45,0.76,-0.00,5.13,5.07,-18.07
54480,0.40,0.91,0.01,8.97,2.62,-27.53
54500,0.36,1.00,0.00,10.93,0.67,-25.21
54520,0.36,1.00,-0.07,10.56,3.66,-22.52
54540,0.37,0.96,-0.09,8.18,5.19,-20.51
54560,0.41,0.82,-0.13,1.83,7.69,-23.50
54580,0.32,0.94,-0.05,-1.71,8.00,-29.48
54600,0.23,1.20,0.01,0.00,2.99,-26.06
54620,0.31,1.06,-0.03,6.53,3.36,-7.57
54640,0.35,0.94,-0.09,7.63,5.86,-4.27
54660,0.36,0.90,-0.14,4.82,7.69,-8.06
54680,0.39,0.80,-0.06,0.92,5.19,-18.55
54700,0.29,0.92,0.01,1.16,7.63,-27.22
54720,0.23,1.06,0.00,4.39,5.49,-26.12
54740,0.30,0.98,-0.06,9.46,5.55,-16.24
54760,0.32,0.93,-0.12,9.70,8.48,-16.91
54780,0.34,0.91,-0.13,7.14,10.07,-22.77
54800,0.36,0.93,-0.09,1.77,17.15,-35.10
54820,0.07,1.24,-0.13,1.34,19.71,-34.67
54840,0.16,1.14,-0.11,2.01,5.92,-14.89
54860,0.24,1.01,-0.12,-0.24,1.46,-4.15
54880,0.26,0.97,-0.11,-2.81,3.78,-6.10
54900,0.25,1.00,-0.06,-3.36,3.05,-8.30
54920,0.29,0.95,-0.08,-1.46,8.12,-12.57
54940,0.25,0.95,-0.13,-0.06,13.24,-19.65
54960,0.12,1.07,-0.06,3.78,11.66,-20.69
54980,0.14,1.04,-0.10,6.23,4.33,-9.70
55000,0.22,1.00,-0.10,2.62,1.22,-5.74
55020,0.20,1.01,-0.09,1.16,1.89,-5.62
55040,0.20,1.01,-0.07,0.85,1.53,-4.21
55060,0.23,0.98,-0.11,1.59,2.32,-3.60
55080,0.23,0.98,-0.12,1.16,3.72,-5.86
55100,0.22,0.99,-0.11,1.46,5.92,-8.73
55120,0.15,1.02,-0.08,2.50,5.37,-8.97
55140,0.17,1.01,-0.10,1.71,1.16,-3.48
55160,0.20,0.99,-0.11,0.73,0.55,-1.04
55180,0.20,0.99,-0.11,0.49,1.10,-1.40
55200,0.20,0.99,-0.11,0.73,1.34,-1.83
55220,0.20,0.99,-0.11,0.55,1.77,-2.20
55240,0.20,0.99,-0.12,-0.31,1.65,-2.87
55260,0.20,0.99,-0.12,-0.98,1.59,-3.72
55280,0.20,0.99,-0.12,-1.22,2.44,-4.82
55300,0.20,1.00,-0.11,-0.85,2.69,-6.16
55320,0.18,1.00,-0.10,-0.67,2.75,-6.10
55340,0.18,1.00,-0.10,0.06,2.26,-5.37
55360,0.18,1.00,-0.11,0.31,1.65,-3.78
55380,0.18,1.00,-0.11,0.00,1.53,-2.69
55400,0.18,1.00,-0.11,0.00,1.34,-2.20
55420,0.18,1.00,-0.11,-0.06,1.04,-2.44
55440,0.18,1.00,-0.11,0.06,1.10,-1.83
55460,0.18,1.00,-0.11,-0.18,0.67,-1.40
55480,0.18,1.00,-0.11,-0.31,0.85,-1.46
55500,0.18,1.00,-0.12,-0.49,0.92,-1.04
55520,0.18,1.00,-0.11,-0.67,0.37,-1.16
55540,0.18,1.00,-0.12,-0.73,0.61,-0.73
55560,0.18,1.00,-0.12,-0.92,0.73,-0.67
55580,0.18,1.00,-0.11,-0.98,0.67,-0.73
55600,0.18,1.00,-0.11,-0.98,0.79,-0.67
55620,0.18,1.00,-0.12,-0.73,0.61,-0.55
55640,0.18,1.00,-0.12,-0.85,0.79,-0.55
55660,0.18,1.00,-0.12,-1.10,0.98,-0.67
55680,0.18,1.00,-0.12,-1.22,1.04,-0.73
55700,0.18,1.00,-0.11,-1.10,0.98,-0.67
55720,0.18,1.00,-0.11,-1.16,1.10,-0.73
55740,0.18,1.00,-0.11,-1.10,0.85,-0.73
55760,0.18,1.00,-0.12,-1.04,0.92,-0.43
55780,0.18,1.00,-0.12,-1.04,0.98,-0.55
55800,0.18,1.00,-0.12,-1.16,0.79,-0.55
55820,0.18,1.00,-0.11,-1.16,0.73,-0.37
55840,0.18,1.00,-0.11,-1.10,0.67,-0.18
55860,0.18,0.99,-0.12,-1.28,0.67,0.12
55880,0.18,1.00,-0.11,-1.04,0.73,-0.12
55900,0.18,1.00,-0.12,-0.92,0.67,0.06
55920,0.18,1.00,-0.11,-1.04,0.55,0.18
55940,0.17,1.00,-0.11,-0.98,-0.18,1.16
55960,0.18,1.00,-0.11,-0.92,-0.98,1.89
55980,0.17,1.00,-0.11,-0.79,-1.04,2.08
56000,0.19,0.99,-0.12,-0.67,-1.40,2.50
56020,0.19,0.99,-0.12,-0.98,-0.49,2.38
56040,0.19,1.00,-0.11,-1.04,-0.31,2.20
56060,0.18,1.00,-0.11,-0.92,-0.55,2.99
56080,0.17,1.01,-0.10,-1.28,-1.28,5.31
56100,0.20,0.99,-0.12,-3.05,-2.38,8.18
56120,0.19,1.00,-0.12,-6.65,-2.75,9.58
56140,0.19,1.03,-0.10,-6.96,-3.54,11.84
56160,0.20,1.03,-0.08,-6.90,-4.58,15.26
56180,0.23,1.00,-0.12,-5.55,-3.78,17.27
56200,0.22,1.02,-0.13,-6.35,-4.76,18.68
56220,0.21,1.04,-0.11,-6.77,-6.41,20.20
56240,0.24,1.02,-0.12,-7.63,-7.63,22.28
56260,0.24,1.07,-0.15,-8.42,-7.87,24.90
56280,0.26,1.05,-0.14,-10.31,-8.30,28.75
56300,0.26,1.06,-0.16,-14.04,-7.45,32.10
56320,0.27,1.06,-0.13,-17.70,-10.31,38.27
56340,0.28,1.04,-0.09,-20.39,-11.96,41.32
56360,0.29,1.00,-0.07,-22.40,-11.96,43.64
56380,0.33,0.99,-0.04,-23.86,-12.02,46.81
56400,0.36,0.94,-0.04,-25.15,-10.80,47.36
56420,0.38,0.91,-0.02,-26.49,-8.36,46.63
56440,0.42,0.84,0.01,-26.00,-6.90,43.88
56460,0.45,0.83,0.06,-23.99,-4.82,38.82
56480,0.45,0.83,0.08,-20.14,-3.05,34.18
56500,0.49,0.79,0.11,-11.23,-1.71,26.06
56520,0.50,0.80,0.09,-6.23,0.43,20.08
56540,0.51,0.80,0.06,-1.77,1.65,13.61
56560,0.52,0.78,0.01,2.75,1.65,3.66
56580,0.54,0.70,0.09,5.62,2.26,-5.62
56600,0.52,0.64,0.09,9.22,4.46,-18.25
56620,0.47,0.83,0.02,13.55,4.70,-33.75
56640,0.45,0.93,0.02,19.04,-0.18,-31.07
56660,0.41,0.97,0.02,19.90,3.11,-31.62
56680,0.45,0.88,0.01,20.87,4.21,-31.49
56700,0.40,0.86,0.07,21.36,8.30,-37.66
56720,0.32,1.03,-0.10,19.17,10.62,-34.79
56740,0.36,1.04,-0.16,13.24,6.59,-28.44
56760,0.36,1.03,-0.12,7.87,3.91,-23.07
56780,0.39,0.93,-0.07,5.19,6.04,-22.83
56800,0.38,0.81,-0.02,3.60,10.62,-28.50
56820,0.27,1.10,0.01,7.69,5.55,-26.00
56840,0.32,1.03,-0.11,8.42,8.00,-17.27
56860,0.33,1.00,-0.13,7.81,5.98,-16.11
56880,0.37,0.90,-0.08,6.53,6.65,-18.68
56900,0.39,0.80,-0.07,6.29,9.70,-26.37
56920,0.25,0.98,-0.06,5.25,13.79,-34.30
56940,0.22,1.12,-0.05,7.14,7.57,-21.48
56960,0.25,1.07,-0.19,3.66,9.34,-17.82
